Player Id,First Name,Last Name,Country,Gender,Alt Last Name 1,Alt Last Name 2,DOB,Hand,Backhand
PPara,Pascale,Paradis,France,F,Mangon,,1966-04-24,,
PParm,Pauline,Parmentier,France,F,,,1986-01-31,R,2
PPech,Philippe,Pech,France,M,,,1966-08-09,L,
PPetz,Philipp,Petzschner,Germany,M,,,1984-03-24,R,
PPola,Peter,Polansky,Canada,M,,,1988-06-15,R,
PRaft,Pat,Rafter,Australia,M,,,1972-12-28,R,
PRebo,Pedro,Rebolledo,Chile,M,,,1960-12-17,R,
PRiba,Pere,Riba,Spain,M,,,1988-04-07,R,
PSamp,Pete,Sampras,USA,M,,,1971-08-12,R,1
PSchn,Patty,Schnyder,Switzerland,F,,,1978-12-14,L,2
PSchw,Petra,Schwarz,Austria,F,Ritter,,1972-05-24,,
PShri,Pam,Shriver,USA,F,,,1962-07-04,R,
PSimm,Phillip,Simmonds,USA,M,,,1986-05-18,R,2
PSmit,Paula,Smith,USA,F,,,1957-01-10,,
PSnob,Pavel,Snobel,Czech Republic,M,,,1980-02-28,L,2
PSric,Paradorn,Srichaphan,Thailand,M,,,1979-06-14,R,2
PStar,Potito,Starace,Italy,M,,,1981-07-14,R,
PStoy,Pavlina,Stoyanova,Bulgaria,F,Nola,,1974-07-14,R,2
PSuar,Paola,Suarez,Argentina,F,,,1976-06-23,R,2
PTara,Patricia,Tarabini,Argentina,F,,,1968-08-06,R,
PThor,Petra,Thoren,Finland,F,,,1969-08-08,,
PTram,Peter,Tramacchi,Australia,M,,,1970-11-08,R,
PVasq,Pilar,Vasquez,Peru,F,,,1963-05-15,,
PVojt,Paul,Vojtischek,Germany,M,,,1963-06-13,R,
PWart,Patricia,Wartusch,Austria,F,,,1978-08-05,R,2
PWeke,Paul,Wekesa,Kenya,M,,,1967-07-02,R,
PWess,Peter,Wessels,Netherlands,M,,,1978-05-07,R,
PWill,Phil,Williamson,USA,M,,,1965-05-29,,
RAcun,Ricardo,Acuna,Chile,M,,,1958-01-13,R,
RAgen,Ronald,Agenor,Haiti,M,,,1964-11-13,R,
RAzar,Roberto,Azar,Argentina,M,,,1966-03-21,L,
RBara,Renata,Baranski,Poland,F,,,1965-02-24,,
RBarl,Russell,Barlow,Australia,M,,,1962-12-18,L,
RBath,Ronnie,Bathman,Sweden,M,,,1959-04-24,R,
RBaut,Roberto,Bautista-Agut,Spain,M,,,1988-04-18,R,2
RBeme,Ruben,Bemelmans,Belgium,M,,,1988-01-14,L,
RBera,Ricardas,Berankis,Lithuania,M,,,1990-06-21,R,
RBlak,Ryan,Blake,USA,M,,,1966-02-04,,
RBloo,Richard,Bloomfield,UK,M,,,1983-04-27,R,
RBobk,Radka,Bobkova,Czechoslovakia,F,,,1973-02-12,,
RCada,Rodolphe,Cadart,France,M,,,1978-08-08,L,
RCarr,Roberto,Carretero-Diaz,Spain,M,,,1975-08-30,R,
RDeHe,Ryler,DeHeart,USA,M,,,1984-01-03,L,2
RDelg,Ramon,Delgado,Paraguay,M,,,1976-11-14,R,
RDeLR,Rossana,De Los Rios,Paraguay,F,,,1975-09-16,R,2
RDeVo,Rik,De Voest,South Africa,M,,,1980-06-05,R,
RDrag,Ruxandra,Dragomir,Romania,F,Ilie,,1972-10-24,R,
RDutr,Rogerio,Dutra Silva,Brazil,M,,,1984-02-03,R,
RErik,Robert,Eriksson,Sweden,M,,,1971-09-07,,
RFair,Rosalyn,Fairbank,South Africa,F,Nideffer,,1960-11-02,,
RFara,Robert,Farah,Colombia,M,,,1987-01-20,R,2
RFede,Roger,Federer,Switzerland,M,,,1981-08-08,R,1
RFiel,Robyn,Field,South Africa,F,,,1966-06-27,,
RFrom,Richard,Fromberg,Australia,M,,,1970-04-28,R,
RFuji,Rika,Fujiwara,Japan,F,,,1981-09-19,R,2
RFurl,Renzo,Furlan,Italy,M,,,1970-05-17,R,
RGasq,Richard,Gasquet,France,M,,,1986-06-18,R,1
RGhed,Riccardo,Ghedin,Italy,M,,,1985-12-05,R,2
RGilb,Rodolphe,Gilbert,France,M,,,1968-12-12,L,
RGine,Robby,Ginepri,USA,M,,,1982-10-07,R,2
RGran,Rita,Grande,Italy,F,,,1975-03-23,R,
RHaas,Robin,Haase,Netherlands,M,,,1987-04-06,R,2
RHarr,Ryan,Harrison,USA,M,,,1992-05-07,R,2
RHenr,Ryan,Henry,Australia,M,,,1984-10-14,R,2
RHira,Rika,Hiraki,Japan,F,,,1971-12-06,R,B
RHoce,Ricardo,Hocevar,Brazil,M,,,1985-05-05,R,2
RJaba,Roberto,Jabali,Brazil,M,,,1970-05-16,R,
RJoua,Romain,Jouan,France,M,,,1985-07-16,R,2
RKara,Roko,Karanusic,Croatia,M,,,1982-09-05,R,
RKend,Robert,Kendrick,USA,M,,,1979-11-15,R,2
RKok,Ralph,Kok,Netherlands,M,,,1967-10-18,,
RKraj,Richard,Krajicek,Netherlands,M,,,1971-12-06,R,
RKris,Ramesh,Krishnan,India,M,,,1961-06-05,R,
RKuli,Regina,Kulikova,Russia,F,,,1989-01-30,R,2
RKuti,Rita,Kuti Kis,Hungary,F,,,1978-02-13,L,2
RLeac,Rick,Leach,USA,M,,,1964-12-28,L,
RLJan,Reka-Luca,Jani,Hungary,F,,,1991-07-31,R,2
RLlew,Rebecca,Llewellyn,UK,F,,,1985-10-05,R,2
RLuka,Radoslav,Lukaev,Bulgaria,M,,,1982-04-27,R,
RMach,Rui,Machado,Portugal,M,,,1984-04-10,R,
RMari,Rebecca,Marino,Canada,F,,,1990-12-16,R,2
RMars,Regina,Marsikova,Czechoslovakia,F,,,1958-12-11,R,
RMath,Ross,Matheson,UK,M,,,1970-05-27,,
RMatu,Richard,Matuszewski,USA,M,,,1964-09-07,R,
RMcQu,Rachel,McQuillian,Australia,F,,,1971-12-02,R,2
RMell,Ricardo,Mello,Brazil,M,,,1980-12-21,L,
RNada,Rafael,Nadal,Spain,M,,,1986-06-03,L,2
ROlar,Raluca,Olaru,Romania,F,,,1989-03-03,R,2
ROpra,Romina,Oprandi,Italy,F,,,1986-03-29,R,2
ROste,Ricki,Osterthun,Germany,M,,,1964-05-02,R,
RRajc,Regina,Rajchrtova,Czechoslovakia,F,Kordova,,1968-02-05,,
RRake,Rudy,Rake,USA,M,,,1979-07-13,R,2
RRam,Rajeev,Ram,USA,M,,,1984-03-18,R,1
RRami,Ruben,Ramirez-Hidalgo,Spain,M,,,1978-01-06,R,
RRash,Roger,Rasheed,Australia,M,,,1969-03-10,R,
RRegg,Raffaella,Reggi,Italy,F,,,1965-11-27,R,2
RReid,Renee,Reid,Australia,F,,,1978-05-28,,
RReis,Ronni,Reis,USA,F,,,1966-05-10,,
RRene,Richey,Reneberg,USA,M,,,1965-10-05,R,
RSaad,Roberto,Saad,Argentina,M,,,1961-06-03,R,
RSaba,Razvan,SabaU,Romania,M,,,1977-06-18,R,2
RSand,Raluca,Sandu,Romania,F,,,1980-02-03,R,
RSchm,Richard,Schmidt,USA,M,,,1965-01-31,R,
RSchu,Rainer,Schuettler,Germany,M,,,1976-04-25,R,2
RSegu,Robert,Seguso,USA,M,,,1963-05-01,R,1
RSimp,Rene,Simpson,Canada,F,Collins,Alter,1966-01-14,,
RSlui,Ramon,Sluiter,Netherlands,M,,,1978-04-13,R,
RSmee,Robert,Smeets,Australia,M,,,1985-11-10,L,
RSmit,Roger,Smith,Bahamas,M,,,1964-01-20,R,
RSode,Robin,Soderling,Sweden,M,,,1984-08-14,R,2
RStep,Radek,Stepanek,Czech Republic,M,,,1978-11-27,R,2
RStub,Rennae,Stubbs,Australia,F,,,1971-03-26,R,1
RSwee,Ryan,Sweeting,USA,M,,,1987-07-14,R,
RTedj,Romana,Tedjakusuma,Indonesia,F,,,1976-07-24,,
RTsuj,Ryuso,Tsujino,Japan,M,,,1969-02-24,,
RVase,Radomir,Vasek,Czech Republic,M,,,1972-09-23,R,
RVik,Robin,Vik,Czech Republic,M,,,1980-02-05,R,
RVinc,Roberta,Vinci,Italy,F,,,1983-02-18,R,1
RViol,Rachel,Viollet,UK,F,,,1972-02-11,R,2
RVoge,Richard,Vogel,Czechoslovakia,M,,,1964-08-13,,
RVora,Renata,Voracova,Czech Republic,F,,,1983-10-06,R,2
RWeis,Robbie,Weiss,USA,M,,,1966-12-01,R,
RWhic,Richard,Whichello,UK,M,,,1967-05-27,,
RWhit,Robin,White,USA,F,,,1963-12-10,,
RWIll,Rhyne,Williams,USA,M,,,1991-03-22,R,2
RYim,Robert,Yim,USA,M,,,1985-02-25,L,
RZrub,Radomira,Zrubakova,Czechoslovakia,F,,,1970-12-26,,
SAmia,Sophie,Amiach,France,F,,,1963-11-10,,
SaPeer,Sally,Peers,Australia,F,,,1991-06-01,R,2
SAppe,Sabine,Appelmans,Belgium,F,,,1972-04-22,,
SArvi,Sofia,Arvidsson,Sweden,F,,,1984-02-16,R,2
SAsag,Shinobu,Asagoe,Japan,F,,,1976-06-29,R,2
SASid,Shirli-Ann,Siddall,UK,F,,,1974-06-20,,
SAuer,Sabine,Auer,West Germany,F,Krein,,1966-10-02,,
SBamm,Sybille,Bammer,Austria,F,,,1980-04-27,L,2
SBarr,Shane,Barr,Australia,M,,,1969-10-21,,
SBelt,Severine,Beltrame,France,F,,,1979-08-14,R,1
SBent,Sarah,Bentley,UK,F,,,1973-03-08,,
SBerg,Segolene,Berger,France,F,,,1978-03-25,R,2
SBirc,Sandra,Birch,USA,F,,,1969-09-03,,
SBohl,Stephane,Bohli,Switzerland,M,,,1983-07-25,R,2
SBole,Simone,Bolelli,Italy,M,,,1985-10-08,R,
SBorw,Sarah,Borwell,UK,F,,,1979-08-20,,
SBotf,Stephen,Botfield,UK,M,,,1966-04-10,R,
SBrug,Sergio,Bruguera,Spain,M,,,1971-01-16,R,
SBrya,Steve,Bryan,USA,M,,,1970-08-10,R,
SBubk,Sergei,Bubka,Ukraine,M,,,1987-02-10,R,
SCaci,Sandra,Cacic,USA,F,,,1974-09-10,R,2
SCamp,Steve,Campbell,USA,M,,,1970-10-22,R,
SCann,Shelby,Cannon,USA,M,,,1966-08-19,L,
SCasa,Sergio,Casal,Spain,M,,,1968-09-08,R,
SCecc,Sandra,Cecchini,Italy,F,,,1965-02-27,,
SCher,Svetlana,Cherneva,USSR,F,Parkhomenko,,1962-10-08,,
SCirs,Sorana,Cirstea,Romania,F,,,1990-04-07,R,2
SCohe,Stephanie,Cohen-Aloro,France,F,,,1983-03-18,R,
SCole,Sean,Cole,UK,M,,,1966-06-02,,
SColl,Sandy,Collins,USA,F,,,1958-10-13,,
SCort,Sergio,Cortes,Chile,M,,,1968-01-11,R,
SCraw,Samantha,Crawford,USA,F,,,1995-02-18,R,2
SDarc,Steve,Darcis,Belgium,M,,,1984-03-13,R,2
SDavi,Scott,Davis,USA,M,,,1962-08-27,R,
SDeBe,Surina,De Beer,South Africa,F,,,1978-06-28,R,2
SDeCh,Sebastien,De Chaunac,France,M,,,1977-10-07,R,
SDeco,Sebastian,Decoud,Argentina,M,,,1981-09-18,L,
SDeVi,Stephanie,De Ville,Belgium,F,,,1976-07-24,R,
SDevv,Somdev,Devvarman,India,M,,,1985-02-13,R,
SDopf,Sandra,Dopfer,Austria,F,,,1970-05-25,,
SDose,Slava,Dosedel,Czechoslovakia,M,,,1970-08-14,R,
SDrak,Siobhan,Drake-Brockman,Australia,F,,,1978-04-07,,
SDrap,Scott,Draper,Australia,M,,,1974-06-05,L,
SDubo,Stephanie,Dubois,Canada,F,,,1986-10-31,R,2
SDura,Sergi,Duran-Bernad,Spain,M,,,1976-06-23,R,
SEdbe,Stefan,Edberg,Sweden,M,,,1966-01-19,R,
SErra,Sara,Errani,Italy,F,,,1987-04-29,R,2
SErre,Sophie,Erre,France,F,,,1979-04-06,R,2
SFari,Silvia,Farina,Italy,F,Elia,,1972-04-27,R,
SFaul,Stephanie,Faulkner,Australia,F,,,1969-05-11,,
SFerg,Sophie,Ferguson,Australia,F,,,1986-03-19,R,
SFich,Sharon,Fichman,Canada,F,,,1990-12-03,R,2
SFore,Stephanie,Foretz,France,F,Gacon,,1981-05-03,R,2
SFran,Silke,Frankl,Germany,F,,,1970-05-29,,
SGalv,Stefano,Galvani,Italy,M,,,1977-06-03,R,
SGehr,Stephanie,Gehrlein,Germany,F,,,1982-04-10,,
SGeor,Sophie,Georges,France,F,,,1977-02-08,,
SGiam,Sammy,Giammalva,USA,M,,,1963-03-24,R,
SGira,Santiago,Giraldo,Colombia,M,,,1987-11-27,R,
SGole,Sabrina,Goles,Yugoslavia,F,,,1965-06-03,,
SGome,Sara,Gomer,UK,F,,,1964-05-13,,
SGonz,Santiago,Gonzalez,Mexico,M,,,1983-02-24,R,
SGraf,Steffi,Graf,West Germany,F,,,1969-06-14,R,1
SGren,Stephane,Grenier,France,M,,,1968-01-09,R,
SGreu,Simon,Greul,Germany,M,,,1981-04-13,R,
SGros,Sebastien,Grosjean,France,M,,,1978-05-29,R,
SGrot,Samuel,Groth,Australia,M,,,1987-10-19,R,1
SGuy,Steve,Guy,New Zealand,M,,,1959-03-15,R,
SHack,Sabine,Hack,Germany,F,,,1969-07-12,,
SHale,Simona,Halep,Romania,F,,,1991-09-27,R,2
SHani,Sylvia,Hanika,West Germany,F,,,1959-11-30,L,
ShMart,Shawna,Martin,USA,F,,,1970-11-13,,
ShMcCa,Shannan,McCarthy,USA,F,,,1970-05-19,,
SHPar,Sung-Hee,Park,South Korea,F,,,1975-02-17,,
ShPeer,Shahar,Peer,Israel,F,,,1987-05-01,R,2
SHroz,Stanislava,Hrozenska,Slovakia,F,,,1982-06-17,,
SHuet,Stephane,Huet,France,M,,,1971-04-25,L,
SHump,Scott,Humphries,USA,M,,,1976-05-26,R,
SJaqu,Sandrine,Jaquet,Switzerland,F,,,1971-04-14,,
SJenk,Scoville,Jenkins,USA,M,,,1986-09-23,R,2
SJeya,Sonya,Jeyaseelan,Canada,F,,,1976-04-24,R,B
SJohn,Steve,Johnson,USA,M,,,1989-12-24,R,
SJone,Sacha,Jones,Australia,F,,,1990-11-08,,
SKara,Sessil,Karatantcheva,Bulgaria,F,,,1989-08-08,R,2
SKlas,Sabine,Klaschka,Germany,F,,,1980-08-08,,
SKlei,Sandra,Kleinova,Czech Republic,F,,,1978-05-08,R,2
SKloe,Sandra,Kloesel,Germany,F,,,1979-06-22,R,2
SKoub,Stefan,Koubek,Austria,M,,,1977-02-01,L,
SKriv,Svetlana,Krivencheva,Bulgaria,F,,,1973-12-30,R,2
SKuzn,Svetlana,Kuznetsova,Russia,F,,,1985-06-27,R,2
SLaFr,Silvia,La Fratta,Italy,F,,,1967-11-05,,
SLare,Sebastien,Lareau,Canada,M,,,1973-04-27,R,
SLefe,Sophie,Lefevre,France,F,,,1981-02-23,R,
SLisi,Sabine,Lisicki,Germany,F,,,1989-09-22,R,2
SLoos,Sarah,Loosemore,UK,F,,,1971-06-15,,
SMami,Sanda,Mamic,Croatia,F,,,1985-03-22,L,2
SMart,Stacey,Martin,USA,F,,,1970-11-13,,
SMasc,Susan,Mascarin,USA,F,,,1964-06-28,R,2
SMats,Shuzo,Matsuoka,Japan,M,,,1967-11-06,R,
SMcCa,Sally,McCann,Australia,F,,,1969-04-03,,
SMeie,Silke,Meier,West Germany,F,,,1968-07-13,,
SMelv,Scott,Melville,USA,M,,,1966-08-04,R,
SMenn,Steffi,Menning,Germany,F,,,1971-01-02,,
SMirz,Sania,Mirza,India,F,,,1986-11-15,R,2
SMurr,Samantha,Murray,UK,F,,,1987-10-09,R,2
SNacu,Sandra,Nacuk,Yugoslavia,F,,,1980-08-17,R,2
SNava,Salvador,Navarro-Gutierrez,Spain,M,,,1977-01-08,R,
SNiox,Sybille,Niox-Chateau,France,F,,,1969-10-10,,
SNoor,Seda,Noorlander,Netherlands,F,,,1974-05-24,R,B
SNorr,Sherri,Norris,USA,F,,,1964-02-02,,
SNosz,Sandor,Noszaly,Hungary,M,,,1972-03-16,R,
SObat,Saori,Obata,Japan,F,,,1978-04-23,L,2
SPeng,Shuai,Peng,China,F,,,1986-01-08,R,B
SPerk,Shahar,Perkiss,Israel,M,,,1962-10-14,R,
SPerr,Shenay,Perry,USA,F,,,1984-07-08,R,1
SPesc,Stefano,Pescosolido,Italy,M,,,1971-06-13,R,
SPitk,Sarah,Pitkowski,France,F,Malcor,,1975-11-13,,
SPlis,Sylvia,Plischke,Austria,F,,,1977-07-20,R,2
SQuer,Sam,Querrey,USA,M,,,1987-10-07,R,2
SReev,Samantha,Reeves,USA,F,,,1979-01-17,R,2
SRehe,Stephanie,Rehe,USA,F,,,1969-11-05,R,2
SRobe,Stephane,Robert,France,M,,,1980-05-17,R,
SRoge,Shelby,Rogers,USA,F,,,1992-10-13,R,2
SRoit,Sergio,Roitman,Argentina,M,,,1979-05-16,R,
SRott,Stephanie,Rottier,Netherlands,F,,,1974-01-22,,
SSaba,Sylvie,Sabas,France,F,,,1972-02-19,,
SSand,Storm,Sanders,Australia,F,,,1994-08-11,L,2
SSans,Stephane,Sansoni,France,M,,,1967-08-12,,
SSaou,Slimane,Saoudi,Algeria,M,,,1975-07-23,,
SSarg,Sargis,Sargsian,Armenia,M,,,1973-06-03,R,
SSavi,Stephanie,Savides,USA,F,,,1965-02-06,,
SScha,Sjeng,Schalken,Netherlands,M,,,1976-09-08,R,
SSche,Stacey,Schefflin,USA,F,,,1968-03-19,,
SSchi,Simone,Schilder,Netherlands,F,,,1967-04-07,,
SSfar,Selima,Sfar,Tunisia,F,,,1977-07-08,R,
SShap,Sofia,Shapatava,Georgia,F,,,1989-01-12,R,2
SShaw,Stephen,Shaw,UK,M,,,1963-01-01,R,
SSimi,Stephane,Simian,France,M,,,1967-06-08,L,
SSloa,Susan,Sloane-Lundy,USA,F,,,1970-12-05,,
SSmit,Samantha,Smith,UK,F,,,1971-11-27,,
SSole,Silvia,Soler-Espinosa,Spain,F,,,1987-11-19,R,2
SStad,Simon,Stadler,Germany,M,,,1983-07-20,L,
SStaf,Shaun,Stafford,USA,F,,,1968-12-13,,
SStak,Sergiy,Stakhovsky,Ukraine,M,,,1986-01-06,R,
SStep,Sloane,Stephens,USA,F,,,1993-03-20,R,2
SStol,Sandon,Stolle,Australia,M,,,1970-07-13,R,
SStos,Samantha,Stosur,Australia,F,,,1984-03-30,R,2
STala,Silvija,Talaja,Croatia,F,,,1978-01-14,R,2
STayl,Sarah,Taylor,USA,F,,,1981-11-06,R,2
STest,Sandrine,Testud,France,F,,,1972-04-03,R,
STuks,Sasa,Tuksar,Croatia,M,,,1983-05-12,R,2
STWan,Shi-Ting,Wang,Taiwan,F,,,1973-10-19,,
SUber,Shikha,Uberoi,USA,F,,,1983-04-05,R,2
SVent,Santiago,Ventura,Spain,M,,,1980-01-05,R,
SVick,Sachia,Vickery,USA,F,,,1995-05-11,R,2
SVoeg,Stefanie,Voegele,Switzerland,F,,,1990-03-10,,
SWals,Sharon,Walsh-Pete,USA,F,,,1952-02-24,R,1
SWarb,Sam,Warburg,USA,M,,,1983-04-29,R,
SWarn,Scott,Warner,USA,M,,,1965-12-22,R,
SWass,Sandra,Wasserman,Belgium,F,,,1970-03-10,,
SWawr,Stan,Wawrinka,Switzerland,M,,,1985-03-28,R,1
SWHsi,Su-Wei,Hsieh,Taiwan,F,,,1986-01-04,R,B
SWill,Serena,Williams,USA,F,,,1981-09-26,R,2
SYoul,Simon,Youl,Australia,M,,,1965-07-01,R,
SZahl,Sandra,Zahlavova,Czech Republic,F,,,1985-10-10,R,2
SZani,Sandra,Zaniewska,Poland,F,,,1992-01-03,R,2
SZhan,Shuai,Zhang,China,F,,,1989-01-21,R,2
SZivo,Slobodan,Zivojinovic,Yugoslavia,M,,,1963-07-23,R,
TAlve,Thiago,Alves,Brazil,M,,,1982-05-22,R,
TAsci,Thierry,Ascione,France,M,,,1981-01-17,R,
TAshl,Teryn,Ashley,USA,F,,,1978-12-12,R,2
TAust,Tracy,Austin,USA,F,,,1962-12-12,R,2
TBabo,Timea,Babos,Hungary,F,,,1993-05-10,R,2
TBacs,Timea,Bacsinszky,Switzerland,F,,,1989-06-08,R,2
TBehr,Tomas,Behrend,Germany,M,,,1974-12-12,R,
TBell,Thomaz,Bellucci,Brazil,M,,,1987-12-30,L,
TBenh,Tarik,Benhabiles,France,M,,,1965-02-05,R,
TBerd,Tomas,Berdych,Czech Republic,M,,,1985-09-17,R,2
TCarb,Tomas,Carbonell,Spain,M,,,1968-08-07,R,
TCatl,Teresa,Catlin,UK,F,Edgar,,1969-02-13,,
TCham,Thierry,Champion,France,M,,,1966-08-31,R,
TDabe,Tiffany,Dabek,USA,F,,,1980-03-14,R,
TDeBa,Thiemo,De Bakker,Netherlands,M,,,1988-09-19,R,2
TDent,Taylor,Dent,USA,M,,,1981-04-24,R,1
TElSa,Tamer,El Sawy,Egypt,M,,,1972-02-11,R,
TEnqv,Thomas,Enqvist,Sweden,M,,,1974-03-13,R,
TePere,Teliana,Pereira,Brazil,F,,,1988-07-20,R,2
TFabb,Thomas,Fabbiano,Italy,M,,,1989-05-26,R,
TGaba,Teimuraz,Gabashvili,Russia,M,,,1985-05-23,R,
TGarb,Tathiana,Garbin,Italy,F,,,1977-06-30,R,1
TGolo,Tatiana,Golovin,France,F,,,1988-01-25,R,2
TGuar,Thierry,Guardiola,France,M,,,1971-08-07,R,
THaas,Tommy,Haas,Germany,M,,,1978-04-03,R,1
THenm,Tim,Henman,UK,M,,,1974-09-06,R,1
THo,Tommy,Ho,USA,M,,,1973-06-17,L,
THogs,Thomas,Hogstedt,Sweden,M,,,1963-09-21,R,
TIgna,Tatiana,Ignatieva,Belarus,F,,,1974-06-11,,
TimWilk,Tim,Wilkison,USA,M,,,1959-11-23,L,
TIto,Tatsuma,Ito,Japan,M,,,1988-05-18,R,
TJecm,Tatjana,Jecmenica,Yugoslavia,F,,,1978-07-04,,
TJoha,Thomas,Johansson,Sweden,M,,,1975-03-24,R,
TKamk,Tobias,Kamke,Germany,M,,,1986-05-21,R,
TKemp,Tomas,Kempers,Netherlands,M,,,1969-06-01,,
TKeto,Tuomas,Ketola,Finland,M,,,1975-02-21,R,
TKokk,Thanasi,Kokkinakis,Australia,M,,,1996-04-10,R,
TKova,Tatiana,Kovaltchouk,Ukraine,F,,,1969-07-24,,
TKriz,Tina,Krizan,Slovenia,F,,,1974-03-18,R,
TLark,Tood,Larkham,Australia,M,,,1974-10-13,R,
TLi,Ting,Li,China,F,,,1980-01-05,R,
TLoga,Theresa,Logar,USA,F,,,1985-03-10,L,2
TMaje,Tadeja,Majeric,Slovenia,F,,,1990-08-31,R,2
TMale,Tatjana,Malek,Germany,F,Maria,,1987-08-08,R,2
TMart,Todd,Martin,USA,M,,,1970-07-08,R,2
TMayo,Tim,Mayotte,USA,M,,,1960-08-03,R,
TMein,Tore,Meinecke,Germany,M,,,1967-07-21,R,
TMerc,Tom,Mercer,USA,M,,,1964-11-10,,
TMitc,Toby,Mitchell,Australia,M,,,1976-08-20,R,
TMmoh,Tony,Mmoh,Nigeria,M,,,1958-06-14,R,
TMoch,Tina,Mochizuki,USA,F,,,1952-11-24,R,
TMoor,Tara,Moore,UK,F,,,1992-08-06,R,2
TMort,Tracey,Morton,Australia,F,Rodgers,,1967-12-18,,
TMusg,Trudi,Musgrave,Australia,F,,,1977-09-10,,
TMust,Thomas,Muster,Austria,M,,,1967-10-02,L,2
TNels,Todd,Nelson,USA,M,,,1961-03-18,R,
TNijs,Tom,Nijssen,Netherlands,M,,,1964-10-01,R,
TNyda,Tomas,Nydahl,Sweden,M,,,1968-03-21,R,
TObzi,Tzipi,Obziler,Israel,F,,,1973-04-19,R,2
TPano,Tatiana,Panova,Russia,F,,,1976-08-13,R,2
TPasz,Tamira,Paszek,Austria,F,,,1990-12-06,R,2
TPere,Tatiana,Perebiynis,Ukraine,F,,,1982-12-15,R,2
TPerr,Todd,Perry,Australia,M,,,1976-03-17,R,
TPhel,Terry,Phelps,USA,F,,,1966-12-18,,
TPiro,Tsvetana,Pironkova,Bulgaria,F,,,1987-09-13,R,2
TPisn,Tina,Pisnik,Slovenia,F,,,1981-02-19,R,
TPout,Tatiana,Poutchek,Belarus,F,,,1979-01-09,R,2
TPric,Tessa,Price,South Africa,F,,,1967-03-25,,
TPuet,Tim,Puetz,Germany,M,,,1987-11-19,R,2
TReid,Todd,Reid,Australia,M,,,1984-06-03,R,
TRobr,Tommy,Robredo,Spain,M,,,1982-05-01,R,1
TSche,Tine,Scheuer-Larsen,Denmark,F,,,1966-03-13,,
TScho,Thomas,Schoorel,Netherlands,M,,,1989-04-08,L,
TSing,Tracy,Singian,USA,F,Almeda,,1979-10-06,,
TSmid,Tomas,Smid,Czechoslovakia,M,,,1956-05-20,R,
TSmit,Tereza,Smitkova,Czech Republic,F,,,1994-10-10,R,2
TSmyc,Tim,Smyczek,USA,M,,,1987-12-30,R,
TSnyd,Tara,Snyder,USA,F,,,1977-05-26,R,2
TSpin,Tomas,Spinks,UK,M,,,1956-05-20,R,1
TSumm,Tobias,Summerer,Germany,M,,,1983-02-01,R,2
TSuzu,Takao,Suzuki,Japan,M,,,1976-09-20,R,
TSvan,Tobias,Svantesson,Sweden,M,,,1963-04-01,R,
TTaka,Tamaka,Takagi,Japan,F,,,1965-12-30,,
TTana,Tamarine,Tanasugarn,Thailand,F,,,1977-05-24,R,2
TTenc,Tomas,Tenconi,Italy,M,,,1980-09-03,R,
TThei,Torben,Theine,West Germany,M,,,1968-07-10,L,
TTown,Taylor,Townsend,USA,F,,,1996-04-16,L,2
TTSun,Tian-Tian,Sun,China,F,,,1981-10-12,R,2
TTula,Thierry,Tulasne,France,M,,,1963-07-12,R,
TWelf,Tiffany,Welford,Australia,F,,,1985-04-12,R,2
TWhit,Tami,Whitlinger,USA,F,,,1968-11-13,,
TWits,Todd,Witsken,USA,M,,,1963-11-04,R,
TWood,Todd,Woodbridge,Australia,M,,,1971-04-02,R,
TyWhit,Tammy,Whittington,USA,F,,,1965-10-12,,
TZib,Tomas,Zib,Czech Republic,M,,,1976-01-31,R,
URadw,Urszula,Radwanska,Poland,F,,,1990-12-07,R,2
URigl,Udo,Riglewski,West Germany,M,,,1966-07-28,R,
USten,Ulf,Stenlund,Sweden,M,,,1967-01-21,R,
VAmri,Vijay,Amritraj,India,M,,,1953-12-14,R,1
VAzar,Viktoria,Azarenka,Belarus,F,,,1989-07-31,R,2
VBard,Vasilisa,Bardina,Russia,F,,,1987-11-30,R,2
VBuis,Virginie,Buisson,France,F,,,1969-08-20,,
VCriv,Victor,Crivoi,Romania,M,,,1985-05-25,R,
VDiat,Vitalia,Diatchenko,Russia,F,,,1990-08-02,R,B
VDush,Vera,Dushevina,Russia,F,Douchevina,,1986-10-06,R,2
VDuva,Victoria,Duval,USA,F,,,1995-11-30,R,2
VEstr,Victor,Estrella Burgos,Dominican Republic,M,,,1980-08-02,R,1
VHane,Victor,Hanescu,Romania,M,,,1981-07-21,R,
VHuck,Violette,Huck,France,F,,,1988-03-18,L,2
VHump,Virginia,Humprheys-Davies,UK,F,,,1972-01-06,,
VKing,Vania,King,USA,F,,,1989-02-02,R,2
VKuts,Vadim,Kutsenko,Uzbekistan,M,,,1977-03-16,R,
VKutu,Viktoria,Kutuzova,Ukraine,F,,,1988-08-19,R,2
VLake,Valda,Lake,UK,F,,,1968-10-11,,
VLarr,Victoria,Larriere,France,F,,,1991-05-02,R,2
VLepc,Varvara,Lepchenko,Uzbekistan,F,,,1986-05-21,L,2
VLiuk,Ville,Liukko,Finland,M,,,1974-05-24,R,
VMana,Vesna,Manasieva,Russia,F,Dolonts,,1989-07-21,R,2
VMart,Veronika,Martinek,West Germany,F,,,1972-04-03,,
VMill,Vincent,Millot,France,M,,,1986-01-30,L,2
